source,target,distance_km,edge_type,route_key,functional_class,traffic_similarity,climate_similarity,pavement_similarity,edge_weight,source_state,target_state,same_state,same_route_key,diversion_potential,spatial_score,route_score,weight_deterioration,weight_disruption
1_0107,1_1001,17.722272986787758,spatial,,,,,,,1,1,True,False,0.34500157144356347,0.801293155215069,0.0,,
1_0108,1_1001,17.94366553011456,spatial,,,,,,,1,1,True,False,0.38577327671050055,0.79907871663474,0.0,,
1_0109,1_1001,18.128443954414244,spatial,,,,,,,1,1,True,False,0.38497014078278896,0.7972351901519205,0.0,,
1_0163,1_1001,18.355091508718722,spatial,,,,,,,1,1,True,False,0.38355862213334235,0.7949797440307702,0.0,,
1_0110,1_1001,18.677115025761243,spatial,,,,,,,1,1,True,False,0.38121167781072846,0.7917861487584245,0.0,,
1_0111,1_1001,18.928426476552254,spatial,,,,,,,1,1,True,False,0.3792119410173148,0.7893027399104309,0.0,,
1_0112,1_1001,19.203507907810817,spatial,,,,,,,1,1,True,False,0.37828181512967385,0.78659336909755,0.0,,
1_0106,1_1001,20.28343264790339,spatial,,,,,,,1,1,True,False,0.3716504609348575,0.7760464455331827,0.0,,
1_0101,1_0105,0.25345361961367524,spatial,,,,,,,1,1,True,True,0.8050772249687143,0.9968368431103948,0.0,,
1_0101,1_0103,0.4669736744188823,spatial,,,,,,,1,1,True,True,0.8426235759290597,0.9941798322524174,0.0,,
1_0101,1_0162,0.6743283139562526,spatial,,,,,,,1,1,True,True,0.841970689547635,0.9916063213676656,0.0,,
1_0101,1_0104,1.1072517813735288,spatial,,,,,,,1,1,True,True,0.8340059755994637,0.9862546941221753,0.0,,
1_0101,1_0106,1.1980780151828225,spatial,,,,,,,1,1,True,True,0.8328530779471922,0.9851356070147532,0.0,,
1_0101,1_0102,1.5675858283955681,spatial,,,,,,,1,1,True,True,0.7918104697309182,0.9805959078765428,0.0,,
1_0101,1_0161,1.8310426215372444,spatial,,,,,,,1,1,True,True,0.8305451721461667,0.9773719112733674,0.0,,
1_0101,1_0112,2.2974788620735103,spatial,,,,,,,1,1,True,True,0.821428170503052,0.971689970514974,0.0,,
1_1011,28_3019,32.23643981289756,spatial,,,,,,,1,28,False,False,0.0,0.6683418414368074,0.0,,
1_1011,28_3018,35.4448891664586,spatial,,,,,,,1,28,False,False,0.0,0.642067966174157,0.0,,
1_1011,1_4127,42.76284909326402,spatial,,,,,,,1,1,True,False,0.0,0.5859413301204321,0.0,,
1_1019,1_B310,0.4184417131909111,spatial,,,,,,,1,1,True,True,0.46513645626493044,0.9947831339436605,0.0,,
1_1019,1_B340,0.5762831481433264,spatial,,,,,,,1,1,True,True,0.4638245471836255,0.992822343950053,0.0,,
1_1019,1_B320,0.7142577728325538,spatial,,,,,,,1,1,True,True,0.46260526771874055,0.9911115160632314,0.0,,
1_1019,1_B330,0.928055551089802,spatial,,,,,,,1,1,True,True,0.46176811821558583,0.9884663342233383,0.0,,
1_1019,1_B350,1.2250181799040911,spatial,,,,,,,1,1,True,True,0.2518372856072123,0.9848039164225607,0.0,,
1_1019,1_6019,51.32279728453867,spatial,,,,,,,1,1,True,False,0.0,0.5264836689347832,0.0,,
1_0102,1_0161,0.28486911836490575,spatial,,,,,,,1,1,True,True,0.8047600713902381,0.9964454683781279,0.0,,
1_0102,1_0105,1.8054101519443497,spatial,,,,,,,1,1,True,True,0.8308175171355913,0.9776851171446461,0.0,,
1_0102,1_0103,2.012912599733924,spatial,,,,,,,1,1,True,True,0.7850648215410644,0.9751525024008395,0.0,,
1_0102,1_0162,2.221224867184774,spatial,,,,,,,1,1,True,True,0.7860179793870349,0.9726166025916158,0.0,,
1_0102,1_0104,2.6567709326341618,spatial,,,,,,,1,1,True,True,0.7847743829888901,0.9673357492979628,0.0,,
1_0102,1_0106,2.747828650051735,spatial,,,,,,,1,1,True,True,0.7840318505501452,0.9662353333589453,0.0,,
1_0102,1_0112,3.8488414330360006,spatial,,,,,,,1,1,True,True,0.772674586273077,0.953028454541268,0.0,,
1_1021,1_4125,14.977445896169415,spatial,,,,,,,1,1,True,False,0.0,0.8292628762402495,0.0,,
1_1021,1_A310,15.097594349606565,spatial,,,,,,,1,1,True,False,0.0,0.828018377851736,0.0,,
1_1021,1_A320,15.326490320898428,spatial,,,,,,,1,1,True,False,0.0,0.8256526380070798,0.0,,
1_1021,1_A330,15.347817055192543,spatial,,,,,,,1,1,True,False,0.0,0.8254325614124771,0.0,,
1_1021,1_A340,15.371129666786535,spatial,,,,,,,1,1,True,False,0.0,0.82519205909752,0.0,,
1_1021,1_A350,15.380455321302643,spatial,,,,,,,1,1,True,False,0.0,0.8250958715032984,0.0,,
1_1021,1_4129,55.92224635988448,spatial,,,,,,,1,1,True,False,0.0,0.4970681798494388,0.0,,
1_0103,1_0162,0.2093250102561925,spatial,,,,,,,1,1,True,True,0.8444861150398196,0.9973868575880709,0.0,,
1_0103,1_0105,0.2138084515925978,spatial,,,,,,,1,1,True,True,0.8031756835321681,0.9973309625860266,0.0,,
1_0103,1_0104,0.6452810558322932,spatial,,,,,,,1,1,True,True,0.8364923903575627,0.9919664297994019,0.0,,
1_0103,1_0106,0.7364413378655261,spatial,,,,,,,1,1,True,True,0.8353381401570215,0.9908367243294751,0.0,,
1_0103,1_0112,1.8380722913045677,spatial,,,,,,,1,1,True,True,0.8239235258984526,0.9772860325243417,0.0,,
1_0103,1_0111,2.1196908735502187,spatial,,,,,,,1,1,True,True,0.8226466938197359,0.9738518068701606,0.0,,
1_0104,1_0106,0.09116339309437525,spatial,,,,,,,1,1,True,True,0.8488349522850184,0.99886110661822,0.0,,
1_0104,1_0162,0.4360695627532013,spatial,,,,,,,1,1,True,True,0.8419649836983887,0.9945639594989824,0.0,,
1_0104,1_0105,0.8571867130598106,spatial,,,,,,,1,1,True,True,0.8030341274110284,0.9893423654434933,0.0,,
1_0104,1_0112,1.1928362660643823,spatial,,,,,,,1,1,True,True,0.837321477581222,0.9852001570506946,0.0,,
1_0104,1_0111,1.4744471808759405,spatial,,,,,,,1,1,True,True,0.8326135761110915,0.9817382149111284,0.0,,
1_0104,1_0110,1.7315425800880266,spatial,,,,,,,1,1,True,True,0.8308449473635366,0.978588274363716,0.0,,
1_0105,1_0162,0.4222816702361444,spatial,,,,,,,1,1,True,True,0.8041977680798121,0.9947353860333108,0.0,,
1_0105,1_0106,0.9482587326362796,spatial,,,,,,,1,1,True,True,0.8022956754742916,0.988216738681029,0.0,,
1_0105,1_0112,2.0493241885783093,spatial,,,,,,,1,1,True,True,0.7909335500041398,0.9747087677405498,0.0,,
1_0105,1_0161,2.062801628385086,spatial,,,,,,,1,1,True,True,0.7868110436728353,0.9745445743372756,0.0,,
1_0106,1_0162,0.5272323008081036,spatial,,,,,,,1,1,True,True,0.8408056987535605,0.9934312653219607,0.0,,
1_0106,1_0112,1.1016745559087882,spatial,,,,,,,1,1,True,True,0.83809611389708,0.9863234535788759,0.0,,
1_0106,1_0111,1.3832845954147797,spatial,,,,,,,1,1,True,True,0.8333873195079661,0.9828575749874591,0.0,,
1_0106,1_0110,1.640379927204201,spatial,,,,,,,1,1,True,True,0.831620215515516,0.9797040437607412,0.0,,
1_0107,1_0108,0.22716407619037912,spatial,,,,,,,1,1,True,True,0.6175511085876787,0.9971644767592265,0.0,,
1_0107,1_0109,0.4161883577642061,spatial,,,,,,,1,1,True,True,0.6166412829855514,0.9948111543379489,0.0,,
1_0107,1_0163,0.6477018053510564,spatial,,,,,,,1,1,True,True,0.6148453605908888,0.9919364139753145,0.0,,
1_0107,1_0110,0.9773011217865523,spatial,,,,,,,1,1,True,True,0.6117406347543073,0.987858051603409,0.0,,
1_0107,1_0111,1.2343942766518516,spatial,,,,,,,1,1,True,True,0.6090477809552995,0.9846885029760162,0.0,,
1_0107,1_0112,1.5160028747157968,spatial,,,,,,,1,1,True,True,0.6081208717188603,0.9812283871780029,0.0,,
1_0106,1_0107,2.617676827587112,spatial,,,,,,,1,1,True,True,0.5997268015323558,0.9678085788863485,0.0,,
1_0104,1_0107,2.708838875391283,spatial,,,,,,,1,1,True,True,0.598881686717024,0.9667063643572824,0.0,,
1_0108,1_0109,0.1890303747477745,spatial,,,,,,,1,1,True,True,0.8472304167097789,0.9976399097184139,0.0,,
1_0108,1_0163,0.42055091053655,spatial,,,,,,,1,1,True,True,0.8447755779394173,0.99475690686508,0.0,,
1_0108,1_0110,0.7501437503595583,spatial,,,,,,,1,1,True,True,0.8420250637334452,0.9906670281937928,0.0,,
1_0108,1_0111,1.0072347668606068,spatial,,,,,,,1,1,True,True,0.8383263744552361,0.9874884933428788,0.0,,
1_0108,1_0112,1.2888407540973303,spatial,,,,,,,1,1,True,True,0.8355536205261656,0.9840185707188458,0.0,,
1_0106,1_0108,2.3905151642500613,spatial,,,,,,,1,1,True,True,0.8236636874135304,0.9705605968254748,0.0,,
1_0104,1_0108,2.4816770055291544,spatial,,,,,,,1,1,True,True,0.822886581229679,0.9694552505903271,0.0,,
1_0109,1_0163,0.2315216099396671,spatial,,,,,,,1,1,True,True,0.847537214564604,0.9971101635151752,0.0,,
1_0109,1_0110,0.5611139319820541,spatial,,,,,,,1,1,True,True,0.8432759115341586,0.9930106160084251,0.0,,
1_0109,1_0111,0.8182061155463813,spatial,,,,,,,1,1,True,True,0.8395782175062213,0.9898245473642037,0.0,,
1_0109,1_0112,1.0998148705110233,spatial,,,,,,,1,1,True,True,0.8383126615626415,0.9863463819869236,0.0,,
1_0106,1_0109,2.2014885397444393,spatial,,,,,,,1,1,True,True,0.8264115788389416,0.9728565806889712,0.0,,
1_0104,1_0109,2.292650644229007,spatial,,,,,,,1,1,True,True,0.825634236394198,0.9717486164203633,0.0,,
1_0110,1_0111,0.25709551825622234,spatial,,,,,,,1,1,True,True,0.8462920583829874,0.9967914644089845,0.0,,
1_0110,1_0163,0.3296029650716166,spatial,,,,,,,1,1,True,True,0.8457363563279648,0.9958884386452334,0.0,,
1_0110,1_0112,0.5387133605312174,spatial,,,,,,,1,1,True,True,0.8435118860264296,0.9932887050057527,0.0,,
1_0111,1_0112,0.28162061372112246,spatial,,,,,,,1,1,True,True,0.845265905717046,0.9964859311712859,0.0,,
1_0111,1_0163,0.5866984127776392,spatial,,,,,,,1,1,True,True,0.8420357833097593,0.992693096020593,0.0,,
1_0112,1_0163,0.8683143948237703,spatial,,,,,,,1,1,True,True,0.8407695033937497,0.9892047614263226,0.0,,
1_0103,1_0161,2.2667159497216307,spatial,,,,,,,1,1,True,True,0.8235559590932782,0.9720636925326812,0.0,,
1_0161,1_0162,2.4734696029217775,spatial,,,,,,,1,1,True,True,0.8228744222300469,0.9695547145617631,0.0,,
1_0104,1_0161,2.907294475567621,spatial,,,,,,,1,1,True,True,0.814977023038047,0.9643112327344183,0.0,,
1_0106,1_0161,2.998035707462526,spatial,,,,,,,1,1,True,True,0.8138294264113995,0.9632180679562563,0.0,,
1_0112,1_0161,4.096557636413041,spatial,,,,,,,1,1,True,True,0.8024093025878991,0.9500820112754851,0.0,,
1_0112,1_0162,1.6289053829030158,spatial,,,,,,,1,1,True,True,0.8293466960269087,0.9798445745569453,0.0,,
1_0111,1_0162,1.9105167422292049,spatial,,,,,,,1,1,True,True,0.8280695278601486,0.976401446230561,0.0,,
1_0110,1_0162,2.1676121322965414,spatial,,,,,,,1,1,True,True,0.8243922222865698,0.973268628998739,0.0,,
1_0106,1_0163,1.9699828903779484,spatial,,,,,,,1,1,True,True,0.828867933200295,0.9756759304984522,0.0,,
1_0104,1_0163,2.0611455437647046,spatial,,,,,,,1,1,True,True,0.828091156648968,0.9745647486496076,0.0,,
1_3028,1_4007,4.682669356905787,spatial,,,,,,,1,1,True,True,0.39314841715306104,0.943146769932839,0.0,,
1_3028,1_4084,30.731814507763833,spatial,,,,,,,1,1,True,True,0.13086861771375233,0.6810308442001624,0.0,,
1_3028,1_4126,68.07097470233609,spatial,,,,,,,1,1,True,False,0.0,0.4270359045124709,0.0,,
1_3028,1_4129,77.4093809751177,spatial,,,,,,,1,1,True,False,0.0,0.3799873705575158,0.0,,
1_3998,28_3091,44.30252980032033,spatial,,,,,,,1,28,False,False,0.0,0.574772124182634,0.0,,
1_3998,1_6012,63.35300118586405,spatial,,,,,,,1,1,True,True,0.074375,0.4529776398720058,0.0,,
1_4007,1_4084,26.103761354224623,spatial,,,,,,,1,1,True,True,0.22923726584836576,0.7215908309078031,0.0,,
1_4007,1_4126,69.73768243126501,spatial,,,,,,,1,1,True,False,0.0,0.4182311409991679,0.0,,
1_4007,1_4129,77.46655342289844,spatial,,,,,,,1,1,True,False,0.0,0.3797159074691206,0.0,,
1_4073,47_1029,42.01241330569166,spatial,,,,,,,1,47,False,False,0.1058872772484775,0.5914635820181211,0.0,,
1_0601,1_4073,64.31999035769309,spatial,,,,,,,1,1,True,False,0.0,0.4475352920453171,0.0,,
1_0602,1_4073,64.4987286525966,spatial,,,,,,,1,1,True,False,0.0,0.44653651202466127,0.0,,
1_0605,1_4073,64.75663676733272,spatial,,,,,,,1,1,True,False,0.0,0.4450992626340055,0.0,,
1_0607,1_4073,65.28951917380445,spatial,,,,,,,1,1,True,False,0.0,0.442144295544766,0.0,,
1_0608,1_4073,65.62973738708547,spatial,,,,,,,1,1,True,False,0.0,0.44026796884784836,0.0,,
1_0663,1_4073,65.81901500079154,spatial,,,,,,,1,1,True,False,0.0,0.4392275392641886,0.0,,
1_0662,1_4073,66.0619627289179,spatial,,,,,,,1,1,True,False,0.0,0.43789569592977595,0.0,,
1_4084,1_6012,76.27398976588103,spatial,,,,,,,1,1,True,False,0.0,0.3854187505239008,0.0,,
1_4084,1_4126,79.83086079446164,spatial,,,,,,,1,1,True,False,0.0,0.368658049418958,0.0,,
1_4125,1_A310,0.48544398279175677,spatial,,,,,,,1,1,True,True,0.7266000318117193,0.9939503236467814,0.0,,
1_4125,1_A320,1.301574169584996,spatial,,,,,,,1,1,True,True,0.719829981851242,0.9838619592165654,0.0,,
1_4125,1_A330,1.3549511131362233,spatial,,,,,,,1,1,True,True,0.7190873913822801,0.983205733858318,0.0,,
1_4125,1_A340,1.4253441097902737,spatial,,,,,,,1,1,True,True,0.7191209498461538,0.9823409793940538,0.0,,
1_4125,1_A350,1.4743673632627343,spatial,,,,,,,1,1,True,True,0.7182494963439829,0.9817391944116309,0.0,,
1_4125,1_4129,70.73971267466916,spatial,,,,,,,1,1,True,False,0.0,0.41302530841914803,0.0,,
1_4127,28_3019,70.9570456997205,spatial,,,,,,,1,28,False,True,0.074375,0.4119047806600749,0.0,,
1_4127,28_3018,75.10225607032221,spatial,,,,,,,1,28,False,True,0.074375,0.39110539578643677,0.0,,
1_4129,1_A310,70.79198479457362,spatial,,,,,,,1,1,True,False,0.0,0.4127555252115566,0.0,,
1_4129,1_A320,70.8813695658772,spatial,,,,,,,1,1,True,False,0.0,0.41229460702585663,0.0,,
1_4129,1_A330,70.89272526627343,spatial,,,,,,,1,1,True,False,0.0,0.41223608750386376,0.0,,
1_4129,1_A350,70.90188652349205,spatial,,,,,,,1,1,True,False,0.0,0.41218888269635623,0.0,,
1_4129,1_A340,70.90247299310985,spatial,,,,,,,1,1,True,False,0.0,0.41218586100422583,0.0,,
1_4155,1_C310,0.30556471565364696,spatial,,,,,,,1,1,True,True,0.8024116451167259,0.9961877262911837,0.0,,
1_4155,1_C320,0.5467118728353384,spatial,,,,,,,1,1,True,True,0.8016956455090859,0.9931893995710771,0.0,,
1_4155,1_C340,0.7541893608440172,spatial,,,,,,,1,1,True,True,0.7991973279356719,0.9906169312990584,0.0,,
1_4155,1_C330,1.1755882553871309,spatial,,,,,,,1,1,True,True,0.7949475023890897,0.985412589235426,0.0,,
1_4155,1_C350,1.4079987437340546,spatial,,,,,,,1,1,True,True,0.5649618677134647,0.9825539907839679,0.0,,
1_0564,1_4155,3.030072426299674,spatial,,,,,,,1,1,True,True,0.20445137011764147,0.9628324158500611,0.0,,
1_0509,1_4155,3.3750001913011367,spatial,,,,,,,1,1,True,True,0.5164182105377477,0.9586900070502256,0.0,,
1_0508,1_4155,3.75422938324584,spatial,,,,,,,1,1,True,True,0.5146290739890839,0.9541562209815685,0.0,,
13_3016,1_5008,8.768791934543817,spatial,,,,,,,13,1,False,True,0.3690862398539179,0.8961836690979593,0.0,,
1_0603,1_5008,77.81110359796153,spatial,,,,,,,1,1,True,False,0.048941360091315764,0.3780840343502595,0.0,,
1_0604,1_5008,77.84380677736522,spatial,,,,,,,1,1,True,False,0.04894139089528639,0.37792950906152506,0.0,,
1_0606,1_5008,77.91049240245422,spatial,,,,,,,1,1,True,False,0.04894137549330108,0.3776146095058276,0.0,,
13_0502,1_5008,77.91549363996681,spatial,,,,,,,13,1,False,False,0.18131185910005576,0.3775910034893264,0.0,,
1_0661,1_5008,77.97988559325556,spatial,,,,,,,1,1,True,False,0.048125,0.377287202991913,0.0,,
13_0509,1_5008,78.01007584715407,spatial,,,,,,,13,1,False,False,0.18139813161095295,0.37714484989844027,0.0,,
1_0662,1_5008,78.0188824777038,spatial,,,,,,,1,1,True,False,0.04894272701751257,0.3771033349915626,0.0,,
1_0502,1_0503,0.26619601625893147,spatial,,,,,,,1,1,True,True,0.8454816722925759,0.9966780796240822,0.0,,
1_0502,1_0505,0.27105697308552623,spatial,,,,,,,1,1,True,True,0.8470507499174547,0.9966175213499822,0.0,,
1_0502,1_0508,0.4316312353998287,spatial,,,,,,,1,1,True,True,0.8424704376977141,0.9946191385349361,0.0,,
1_0502,1_0504,0.633200174957527,spatial,,,,,,,1,1,True,True,0.8415900319301257,0.9921162389639111,0.0,,
1_0502,1_0509,0.8109543801530777,spatial,,,,,,,1,1,True,True,0.8397051610829198,0.989914275752224,0.0,,
1_0502,1_0507,0.8851258955831953,spatial,,,,,,,1,1,True,True,0.8382548640288991,0.9889969080591572,0.0,,
1_0502,1_0564,1.156065767556076,spatial,,,,,,,1,1,True,True,0.20942920030492918,0.9856530898950765,0.0,,
1_0502,1_0506,1.1845901465975601,spatial,,,,,,,1,1,True,True,0.22967159469645415,0.985301713262056,0.0,,
1_0503,1_0508,0.16545663861863336,spatial,,,,,,,1,1,True,True,0.8469783054691252,0.9979339292857046,0.0,,
1_0503,1_0505,0.5371995989619585,spatial,,,,,,,1,1,True,True,0.8425391024812577,0.993307500211934,0.0,,
1_0503,1_0509,0.5447617903231615,spatial,,,,,,,1,1,True,True,0.8442119059778164,0.9932136098821439,0.0,,
1_0503,1_0564,0.8898739215382822,spatial,,,,,,,1,1,True,True,0.21013627239591393,0.9889382125136122,0.0,,
1_0503,1_0504,0.899386004800038,spatial,,,,,,,1,1,True,True,0.8404440236989996,0.9888206337211441,0.0,,
1_0503,1_0507,1.1513161823517775,spatial,,,,,,,1,1,True,True,0.8371043798050097,0.9857116096738677,0.0,,
1_0503,1_0506,1.450782731233442,spatial,,,,,,,1,1,True,True,0.22935342736278314,0.9820286615487455,0.0,,
1_0504,1_0507,0.2519353576702668,spatial,,,,,,,1,1,True,True,0.8466527399170781,0.9968557615329472,0.0,,
1_0504,1_0505,0.36221802935739655,spatial,,,,,,,1,1,True,True,0.8443944211191781,0.9954825093290744,0.0,,
1_0504,1_0506,0.5514056884389733,spatial,,,,,,,1,1,True,True,0.23197949054238834,0.9931311281818002,0.0,,
1_0504,1_0563,0.8765897927384718,spatial,,,,,,,1,1,True,True,0.23235506690806124,0.9891024409308075,0.0,,
1_0504,1_0508,1.0648305612023314,spatial,,,,,,,1,1,True,True,0.8374366939202885,0.9867778093988977,0.0,,
1_0504,1_0509,1.4441475708397988,spatial,,,,,,,1,1,True,True,0.8346559320598271,0.9821101138975142,0.0,,
1_0505,1_0507,0.614152737473783,spatial,,,,,,,1,1,True,True,0.8410571572860477,0.9923524829872938,0.0,,
1_0505,1_0508,0.7026537559260252,spatial,,,,,,,1,1,True,True,0.8395321944852646,0.9912552874248707,0.0,,
1_0505,1_0506,0.9136227528907653,spatial,,,,,,,1,1,True,True,0.23044236066768284,0.988644679499593,0.0,,
1_0505,1_0509,1.081952656664714,spatial,,,,,,,1,1,True,True,0.8367631198831815,0.9865666356998967,0.0,,
1_0505,1_0563,1.2387856664998467,spatial,,,,,,,1,1,True,True,0.230811165843254,0.9846344525708146,0.0,,
1_0506,1_0507,0.2994703308158528,spatial,,,,,,,1,1,True,True,0.23289939110518101,0.9962636185740606,0.0,,
1_0506,1_0563,0.3252610751187579,spatial,,,,,,,1,1,True,True,0.841716440717108,0.9959424905870916,0.0,,
1_0506,1_0508,1.6162205920589914,spatial,,,,,,,1,1,True,True,0.22921185212467,0.9799999509184476,0.0,,
1_0506,1_0509,1.9955440131389275,spatial,,,,,,,1,1,True,True,0.22776279576333566,0.9753642381432148,0.0,,
1_0507,1_0563,0.624672795986769,spatial,,,,,,,1,1,True,True,0.23327943339630897,0.9922219964896851,0.0,,
1_0507,1_0508,1.3167571110009342,spatial,,,,,,,1,1,True,True,0.8354249945557533,0.983675252953213,0.0,,
1_0507,1_0509,1.6960779372358505,spatial,,,,,,,1,1,True,True,0.8313208660051047,0.9790221865806166,0.0,,
1_0508,1_0509,0.3793294457218452,spatial,,,,,,,1,1,True,True,0.8447092923312128,0.9952696056528996,0.0,,
1_0508,1_0564,0.7244375151726562,spatial,,,,,,,1,1,True,True,0.21057571285032262,0.9909854083385046,0.0,,
1_0509,1_0564,0.34511215642459936,spatial,,,,,,,1,1,True,True,0.21158329583449717,0.995695389554044,0.0,,
1_0502,1_0563,1.509789963576146,spatial,,,,,,,1,1,True,True,0.23003579306739078,0.9813045936968321,0.0,,
1_0503,1_0563,1.7759738839958552,spatial,,,,,,,1,1,True,True,0.2297139212578327,0.9780449258504649,0.0,,
1_0508,1_0563,1.9414201622462788,spatial,,,,,,,1,1,True,True,0.2295700844280066,0.9760243422715363,0.0,,
1_0509,1_0563,2.320734266223414,spatial,,,,,,,1,1,True,True,0.22811416924095454,0.9714075485287875,0.0,,
1_0505,1_0564,1.4270632093329858,spatial,,,,,,,1,1,True,True,0.20870936335020926,0.9823198703467524,0.0,,
1_0504,1_0564,1.7892597200503249,spatial,,,,,,,1,1,True,True,0.20774727886861633,0.9778825125303333,0.0,,
1_0507,1_0564,2.041190005147616,spatial,,,,,,,1,1,True,True,0.20707808904882663,0.9748078785279766,0.0,,
1_0506,1_0564,2.340655767381188,spatial,,,,,,,1,1,True,True,0.23070475889420936,0.9711656799374127,0.0,,
1_0601,1_0602,0.21379145261331825,spatial,,,,,,,1,1,True,True,0.8477259962085353,0.9973311745061537,0.0,,
1_0601,1_0605,0.5102740627434722,spatial,,,,,,,1,1,True,True,0.8445758776528727,0.9936418731920144,0.0,,
1_0601,1_0607,1.1322335506763528,spatial,,,,,,,1,1,True,True,0.7483325616923172,0.9859467623633987,0.0,,
1_0601,1_0608,1.5356929529801142,spatial,,,,,,,1,1,True,True,0.8330288832029276,0.9809869110992561,0.0,,
1_0601,1_0663,1.7582434226722607,spatial,,,,,,,1,1,True,True,0.8306658790905374,0.9782617147197508,0.0,,
1_0601,1_0662,2.046949823421199,spatial,,,,,,,1,1,True,True,0.827601303192243,0.9747376971015588,0.0,,
1_0601,1_0661,2.4394394894744598,spatial,,,,,,,1,1,True,True,0.6784726445986112,0.9699672280039121,0.0,,
1_0601,1_0606,2.6365667651954587,spatial,,,,,,,1,1,True,True,0.821364220005446,0.9675800828182383,0.0,,
1_6019,1_B350,50.32228280101868,spatial,,,,,,,1,1,True,False,0.0,0.533109446690699,0.0,,
1_6019,1_B330,50.55982593459898,spatial,,,,,,,1,1,True,False,0.0,0.5315288383872149,0.0,,
1_6019,1_B320,50.73332544019057,spatial,,,,,,,1,1,True,False,0.0,0.5303773376102989,0.0,,
1_6019,1_B310,50.97328535934673,spatial,,,,,,,1,1,True,False,0.0,0.5287888548393057,0.0,,
1_6019,1_B340,51.78810096311403,spatial,,,,,,,1,1,True,False,0.0,0.5234303721329978,0.0,,
1_0602,1_0605,0.2967177110689226,spatial,,,,,,,1,1,True,True,0.8468473743198927,0.9962978983501727,0.0,,
1_0602,1_0607,0.9185981384366128,spatial,,,,,,,1,1,True,True,0.7503618157737805,0.9885831953059306,0.0,,
1_0602,1_0608,1.3219863592326102,spatial,,,,,,,1,1,True,True,0.8352953000901487,0.98361095652866,0.0,,
1_0602,1_0663,1.5445260005545645,spatial,,,,,,,1,1,True,True,0.83293241710844,0.9808786032779714,0.0,,
1_0602,1_0662,1.8332084712161285,spatial,,,,,,,1,1,True,True,0.8298681056228863,0.9773454511235462,0.0,,
1_0602,1_0661,2.225661946750851,spatial,,,,,,,1,1,True,True,0.6803446777247808,0.972562659371907,0.0,,
1_0602,1_0606,2.4228573075155704,spatial,,,,,,,1,1,True,True,0.8236307646488948,0.9701683010054856,0.0,,
1_0603,1_0604,0.15809863502974847,spatial,,,,,,,1,1,True,True,0.8483196680655808,0.998025718524714,0.0,,
1_0603,1_0606,0.35928890602007485,spatial,,,,,,,1,1,True,True,0.846182289077562,0.9955189586344733,0.0,,
1_0603,1_0661,0.5600704791578908,spatial,,,,,,,1,1,True,True,0.6943868645764395,0.9930235680895392,0.0,,
1_0603,1_0662,0.9479267395464915,spatial,,,,,,,1,1,True,True,0.8399048199535039,0.988220839703644,0.0,,
1_0603,1_0663,1.2358274131605966,spatial,,,,,,,1,1,True,True,0.8368454340293485,0.9846708632209757,0.0,,
1_0603,1_0608,1.4581528630841503,spatial,,,,,,,1,1,True,True,0.8344835561917995,0.9819381947070531,0.0,,
1_0603,1_0607,1.8612964262521368,spatial,,,,,,,1,1,True,True,0.7408538569297999,0.9770023659170096,0.0,,
1_0603,1_0605,2.4832230259497434,spatial,,,,,,,1,1,True,True,0.8229901252950759,0.9694365158011767,0.0,,
1_0604,1_0606,0.20189437813044164,spatial,,,,,,,1,1,True,True,0.8478546054101906,0.9974795020758711,0.0,,
1_0604,1_0661,0.40297065034279783,spatial,,,,,,,1,1,True,True,0.6957596410916153,0.9949755319516399,0.0,,
1_0604,1_0662,0.7898337073871033,spatial,,,,,,,1,1,True,True,0.8415850412047,0.9901756559475473,0.0,,
1_0604,1_0663,1.077745379863593,spatial,,,,,,,1,1,True,True,0.8385255354381229,0.9866185215507373,0.0,,
1_0604,1_0608,1.3000940846780988,spatial,,,,,,,1,1,True,True,0.836163409566153,0.983880161875403,0.0,,
1_0604,1_0607,1.703291500295781,spatial,,,,,,,1,1,True,True,0.7423514764692798,0.9789339125819896,0.0,,
1_0604,1_0605,2.3252334885724797,spatial,,,,,,,1,1,True,True,0.8246669699620729,0.9713529178331198,0.0,,
1_0605,1_0607,0.6219603248448339,spatial,,,,,,,1,1,True,True,0.7531764559191781,0.9922556392291738,0.0,,
1_0605,1_0608,1.0254542111883997,spatial,,,,,,,1,1,True,True,0.8384434719633977,0.9872636253045577,0.0,,
1_0605,1_0663,1.2480135755512445,spatial,,,,,,,1,1,True,True,0.8360803785988319,0.9845208826563059,0.0,,
1_0605,1_0662,1.536754987649491,spatial,,,,,,,1,1,True,True,0.8330154433349908,0.9809738881593265,0.0,,
1_0605,1_0661,1.929364799488465,spatial,,,,,,,1,1,True,True,0.6829365890442572,0.9761714324477487,0.0,,
1_0605,1_0606,2.1263195158252692,spatial,,,,,,,1,1,True,True,0.8267790843683428,0.9737711187723269,0.0,,
1_0606,1_0661,0.2010851603915188,spatial,,,,,,,1,1,True,True,0.6975245467639302,0.9974895918532424,0.0,,
1_0606,1_0662,0.5897851124872555,spatial,,,,,,,1,1,True,True,0.8437102339816045,0.9926547949408571,0.0,,
1_0606,1_0663,0.8783327162822422,spatial,,,,,,,1,1,True,True,0.8406439712607028,0.9890808920414025,0.0,,
1_0606,1_0608,1.1008741188936673,spatial,,,,,,,1,1,True,True,0.8382797994419324,0.9863333222507601,0.0,,
